2014-02-14 15:30:33,482 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 15:30:33 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-17 10:14:33,186 | ERROR | Could not accept connection from tcp://127.0.0.1:49642: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-837
2014-02-17 10:15:03,200 | ERROR | Could not accept connection from tcp://127.0.0.1:49646: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-839
2014-02-17 10:15:33,214 | ERROR | Could not accept connection from tcp://127.0.0.1:49650: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-841
2014-02-17 10:16:03,229 | ERROR | Could not accept connection from tcp://127.0.0.1:49653: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-843
2014-02-17 10:16:33,247 | ERROR | Could not accept connection from tcp://127.0.0.1:49664: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-845
2014-02-17 10:17:03,267 | ERROR | Could not accept connection from tcp://127.0.0.1:49668: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-847
2014-02-17 10:17:33,288 | ERROR | Could not accept connection from tcp://127.0.0.1:49672: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-849
2014-02-17 10:18:03,307 | ERROR | Could not accept connection from tcp://127.0.0.1:49677: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-851
2014-02-17 10:18:33,316 | ERROR | Could not accept connection from tcp://127.0.0.1:49752: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-853
2014-02-17 10:19:03,336 | ERROR | Could not accept connection from tcp://127.0.0.1:49761: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-855
2014-02-17 10:19:33,348 | ERROR | Could not accept connection from tcp://127.0.0.1:49790: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-857
2014-02-17 10:20:03,365 | ERROR | Could not accept connection from tcp://127.0.0.1:49795: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-859
2014-02-17 10:20:33,384 | ERROR | Could not accept connection from tcp://127.0.0.1:49802: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-861
2014-02-17 10:21:03,402 | ERROR | Could not accept connection from tcp://127.0.0.1:49806: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-863
2014-02-17 10:21:33,415 | ERROR | Could not accept connection from tcp://127.0.0.1:49812: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-865
2014-02-17 10:22:03,432 | ERROR | Could not accept connection from tcp://127.0.0.1:49822: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-867
2014-02-17 10:22:33,445 | ERROR | Could not accept connection from tcp://127.0.0.1:49827: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-869
2014-02-17 10:23:03,465 | ERROR | Could not accept connection from tcp://127.0.0.1:49845: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-871
2014-02-17 10:23:33,481 | ERROR | Could not accept connection from tcp://127.0.0.1:49866: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-873
2014-02-17 10:24:03,496 | ERROR | Could not accept connection from tcp://127.0.0.1:49872: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-875
2014-02-17 10:24:33,512 | ERROR | Could not accept connection from tcp://127.0.0.1:49879: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-877
2014-02-17 10:25:03,525 | ERROR | Could not accept connection from tcp://127.0.0.1:49882: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-879
2014-02-17 10:25:33,539 | ERROR | Could not accept connection from tcp://127.0.0.1:49886: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-881
2014-02-17 10:26:03,553 | ERROR | Could not accept connection from tcp://127.0.0.1:49896: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-883
2014-02-17 10:26:33,569 | ERROR | Could not accept connection from tcp://127.0.0.1:49901: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-885
2014-02-17 10:27:03,581 | ERROR | Could not accept connection from tcp://127.0.0.1:49905: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-887
2014-02-17 10:27:33,599 | ERROR | Could not accept connection from tcp://127.0.0.1:49908: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-889
2014-02-17 10:28:03,612 | ERROR | Could not accept connection from tcp://127.0.0.1:49911: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-891
2014-02-17 10:28:33,629 | ERROR | Could not accept connection from tcp://127.0.0.1:49917: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-893
2014-02-17 10:29:03,646 | ERROR | Could not accept connection from tcp://127.0.0.1:49921: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-895
2014-02-17 10:29:33,663 | ERROR | Could not accept connection from tcp://127.0.0.1:49925: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-897
2014-02-17 10:30:03,681 | ERROR | Could not accept connection from tcp://127.0.0.1:49933: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-899
2014-02-17 10:30:33,700 | ERROR | Could not accept connection from tcp://127.0.0.1:49940: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-901
2014-02-17 10:31:03,715 | ERROR | Could not accept connection from tcp://127.0.0.1:49943: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-903
2014-02-17 10:31:33,735 | ERROR | Could not accept connection from tcp://127.0.0.1:49947: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-905
2014-02-17 10:32:03,751 | ERROR | Could not accept connection from tcp://127.0.0.1:49951: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-907
2014-02-17 10:32:33,770 | ERROR | Could not accept connection from tcp://127.0.0.1:49955: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-909
2014-02-17 10:33:03,788 | ERROR | Could not accept connection from tcp://127.0.0.1:49963: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-911
2014-02-17 10:33:33,806 | ERROR | Could not accept connection from tcp://127.0.0.1:50008: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-913
2014-02-17 10:34:03,839 | ERROR | Could not accept connection from tcp://127.0.0.1:50031: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-915
2014-02-17 10:34:33,855 | ERROR | Could not accept connection from tcp://127.0.0.1:50035: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-917
2014-02-17 10:35:03,873 | ERROR | Could not accept connection from tcp://127.0.0.1:50043: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-919
2014-02-17 10:35:33,890 | ERROR | Could not accept connection from tcp://127.0.0.1:50056: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-921
2014-02-17 10:36:03,908 | ERROR | Could not accept connection from tcp://127.0.0.1:50061: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-923
2014-02-17 10:36:33,925 | ERROR | Could not accept connection from tcp://127.0.0.1:50067: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-925
2014-02-17 10:37:03,940 | ERROR | Could not accept connection from tcp://127.0.0.1:50085: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-927
2014-02-17 10:37:33,955 | ERROR | Could not accept connection from tcp://127.0.0.1:50089: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-929
2014-02-17 10:38:03,974 | ERROR | Could not accept connection from tcp://127.0.0.1:50092: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-931
2014-02-17 10:38:33,995 | ERROR | Could not accept connection from tcp://127.0.0.1:50102: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-933
2014-02-17 10:39:04,012 | ERROR | Could not accept connection from tcp://127.0.0.1:50105: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-935
2014-02-17 10:39:34,028 | ERROR | Could not accept connection from tcp://127.0.0.1:50111: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-937
2014-02-17 10:40:04,044 | ERROR | Could not accept connection from tcp://127.0.0.1:50120: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-939
2014-02-17 10:40:34,058 | ERROR | Could not accept connection from tcp://127.0.0.1:50124: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-941
2014-02-17 10:41:04,073 | ERROR | Could not accept connection from tcp://127.0.0.1:50128: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-943
2014-02-17 10:41:34,086 | ERROR | Could not accept connection from tcp://127.0.0.1:50132: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-945
2014-02-17 10:42:04,104 | ERROR | Could not accept connection from tcp://127.0.0.1:50136: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-947
2014-02-17 10:42:34,155 | ERROR | Could not accept connection from tcp://127.0.0.1:50141: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-949
2014-02-17 10:43:04,168 | ERROR | Could not accept connection from tcp://127.0.0.1:50145: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-951
2014-02-17 10:43:34,181 | ERROR | Could not accept connection from tcp://127.0.0.1:50151: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-953
2014-02-17 10:44:04,194 | ERROR | Could not accept connection from tcp://127.0.0.1:50164: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-955
2014-02-17 10:44:34,213 | ERROR | Could not accept connection from tcp://127.0.0.1:50169: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-957
2014-02-17 10:45:04,230 | ERROR | Could not accept connection from tcp://127.0.0.1:50178: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-959
2014-02-17 10:45:34,245 | ERROR | Could not accept connection from tcp://127.0.0.1:50185: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-961
2014-02-17 10:49:12,671 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Mon Feb 17 10:49:12 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-17 10:49:13,997 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-17 10:49:14,038 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:14,526 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 10:49:14,550 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 10:49:14,741 | INFO  | Recovery replayed 4085 operations from the journal in 0.21 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 10:49:14,904 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50226-1392662954767-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:15,101 | INFO  | Listening for connections at: ssl://Davids-MacBook-Pro-3.local:61626?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-17 10:49:15,104 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | main
2014-02-17 10:49:15,107 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50226-1392662954767-0:1) started | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:15,109 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:15,113 | WARN  | Store limit is 102400 mb, whilst the data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb only has 5950 mb of usable space - resetting to maximum available disk space: 5950 mb | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:15,116 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage only has 5950 mb of usable space - resetting to maximum available 5950 mb. | org.apache.activemq.broker.BrokerService | main
2014-02-17 10:49:15,655 | INFO  | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-) | io.hawt.jmx.JmxTreeWatcher | main
2014-02-17 10:49:15,669 | INFO  | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal" | io.hawt.web.AuthenticationFilter | main
2014-02-17 10:49:15,739 | INFO  | Using file upload directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/tmp/uploads | io.hawt.web.UploadServlet | main
2014-02-17 10:49:15,754 | INFO  | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml | /hawtio | main
2014-02-17 10:49:15,965 | INFO  | ActiveMQ WebConsole available at http://localhost:8171/ | org.apache.activemq.web.WebConsoleStarter | main
2014-02-17 10:49:16,006 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2014-02-17 10:49:17,046 | ERROR | Could not accept connection from tcp://127.0.0.1:50228: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:49:18,066 | ERROR | Could not accept connection from tcp://127.0.0.1:50229: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:49:20,087 | ERROR | Could not accept connection from tcp://127.0.0.1:50230: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:49:24,099 | ERROR | Could not accept connection from tcp://127.0.0.1:50231: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:49:32,120 | ERROR | Could not accept connection from tcp://127.0.0.1:50246: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:49:48,134 | ERROR | Could not accept connection from tcp://127.0.0.1:50251: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 10:50:18,152 | ERROR | Could not accept connection from tcp://127.0.0.1:50255: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-3
2014-02-17 10:50:48,166 | ERROR | Could not accept connection from tcp://127.0.0.1:50261: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-5
2014-02-17 10:51:18,208 | ERROR | Could not accept connection from tcp://127.0.0.1:50268: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-7
2014-02-17 10:51:48,244 | ERROR | Could not accept connection from tcp://127.0.0.1:50272: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-9
2014-02-17 10:52:18,258 | ERROR | Could not accept connection from tcp://127.0.0.1:50276: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-11
2014-02-17 10:52:48,279 | ERROR | Could not accept connection from tcp://127.0.0.1:50287: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-13
2014-02-17 10:53:18,293 | ERROR | Could not accept connection from tcp://127.0.0.1:50293: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-15
2014-02-17 10:53:48,306 | ERROR | Could not accept connection from tcp://127.0.0.1:50298: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-17
2014-02-17 10:54:18,329 | ERROR | Could not accept connection from tcp://127.0.0.1:50334: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-19
2014-02-17 10:54:48,354 | ERROR | Could not accept connection from tcp://127.0.0.1:50339: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-21
2014-02-17 10:55:18,368 | ERROR | Could not accept connection from tcp://127.0.0.1:50343: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-23
2014-02-17 10:55:48,387 | ERROR | Could not accept connection from tcp://127.0.0.1:50353: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-25
2014-02-17 10:56:18,404 | ERROR | Could not accept connection from tcp://127.0.0.1:50357: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-27
2014-02-17 10:56:48,423 | ERROR | Could not accept connection from tcp://127.0.0.1:50361: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-29
2014-02-17 10:57:18,438 | ERROR | Could not accept connection from tcp://127.0.0.1:50368: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-31
2014-02-17 10:57:48,488 | ERROR | Could not accept connection from tcp://127.0.0.1:50370: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-33
2014-02-17 10:58:18,471 | ERROR | Could not accept connection from tcp://127.0.0.1:50377: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-33
2014-02-17 10:58:48,487 | ERROR | Could not accept connection from tcp://127.0.0.1:50392: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-35
2014-02-17 10:59:18,501 | ERROR | Could not accept connection from tcp://127.0.0.1:50397: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-37
2014-02-17 10:59:48,518 | ERROR | Could not accept connection from tcp://127.0.0.1:50401: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-39
2014-02-17 11:00:18,536 | ERROR | Could not accept connection from tcp://127.0.0.1:50406: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-41
2014-02-17 11:00:48,553 | ERROR | Could not accept connection from tcp://127.0.0.1:50410: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-43
2014-02-17 11:01:18,578 | ERROR | Could not accept connection from tcp://127.0.0.1:50415: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-45
2014-02-17 11:01:48,596 | ERROR | Could not accept connection from tcp://127.0.0.1:50423: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-47
2014-02-17 11:02:07,104 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50226-1392662954767-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-17 11:02:08,597 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-17 11:02:08,600 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2014-02-17 11:02:08,601 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:02:08,602 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:02:08,602 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:02:08,747 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50226-1392662954767-0:1) uptime 12 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-17 11:02:08,748 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50226-1392662954767-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
